id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
9wwQ1W9JAqlFk7P0LgEMmg,zhen-hao-lor-mee-singapore,Zhen Hao Lor Mee,https://s3-media4.fl.yelpcdn.com/bphoto/TVHJuhYCoMSNudd01gVRGw/o.jpg,False,https://www.yelp.com/biz/zhen-hao-lor-mee-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.5,"{'latitude': 1.30578, 'longitude': 103.86389}",[],,"{'address1': '861 North Bridge Rd', 'address2': '#97, North Bridge Road Market & Food Centre', 'address3': '', 'city': 'Singapore', 'zip_code': '198783', 'country': 'SG', 'state': 'SG', 'display_address': ['861 North Bridge Rd', '#97, North Bridge Road Market & Food Centre', 'Singapore 198783', 'Singapore']}",,,1908.7838016160858
tzVxGYconSCJZmoU2aShYA,aliff-nasi-lemak-ashraff-singapore,Aliff Nasi Lemak Ashraff,https://s3-media4.fl.yelpcdn.com/bphoto/MEJoVKHOrDFyR4qIe1pDgQ/o.jpg,False,https://www.yelp.com/biz/aliff-nasi-lemak-ashraff-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,3,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.36312, 'longitude': 103.8666}",[],,"{'address1': '49A Serangoon Garden Way', 'address2': 'Stall 23', 'address3': '', 'city': 'Singapore', 'zip_code': '555945', 'country': 'SG', 'state': 'SG', 'display_address': ['49A Serangoon Garden Way', 'Stall 23', 'Singapore 555945', 'Singapore']}",,,5826.880372277124
jm6rSvt6S7RFBrX02ay5CA,redhill-food-centre-singapore,Redhill Food Centre,https://s3-media1.fl.yelpcdn.com/bphoto/GMnWU6fEUAYH_zzA7PJDKg/o.jpg,False,https://www.yelp.com/biz/redhill-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.5,"{'latitude': 1.28734, 'longitude': 103.81832}",[],$,"{'address1': '85 Redhill Ln', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '150085', 'country': 'SG', 'state': 'SG', 'display_address': ['85 Redhill Ln', 'Singapore 150085', 'Singapore']}",,,4523.028563067769
Qj6bU747rDfdCbyYfA7yZg,clementi-448-food-market-and-food-centre-singapore,Clementi 448 Food Market & Food Centre,https://s3-media4.fl.yelpcdn.com/bphoto/kkEZOFJ8jzAnKVvtcmcBZg/o.jpg,False,https://www.yelp.com/biz/clementi-448-food-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,6,"[{'alias': 'publicmarkets', 'title': 'Public Markets'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.31318, 'longitude': 103.7645299}",[],$,"{'address1': '448 Clementi Avenue 3', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '120448', 'country': 'SG', 'state': 'SG', 'display_address': ['448 Clementi Avenue 3', 'Singapore 120448', 'Singapore']}",,,9382.277827258462
wgb1TSQExTNji0YyW0GPEQ,hiong-kee-dumplings-singapore,Hiong Kee Dumplings,https://s3-media3.fl.yelpcdn.com/bphoto/Gx4zYIpBeROAbuUwo8NVFg/o.jpg,False,https://www.yelp.com/biz/hiong-kee-dumplings-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.5,"{'latitude': 1.28548699058388, 'longitude': 103.845733590424}",[],$,"{'address1': 'Blk 531A, Upper Cross St', 'address2': '#02-38, Hong Lim Food Centre', 'address3': '', 'city': 'Singapore', 'zip_code': '051531', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 531A, Upper Cross St', '#02-38, Hong Lim Food Centre', 'Singapore 051531', 'Singapore']}",+6565352783,+65 6535 2783,3204.1339890006616
wgSFweSS489MrfhmpG3NoA,yang-zhou-fried-hokkien-mee-singapore,Yang Zhou Fried Hokkien Mee,https://s3-media3.fl.yelpcdn.com/bphoto/EAI1u76WJ2WjjO0FFjzm5g/o.jpg,False,https://www.yelp.com/biz/yang-zhou-fried-hokkien-mee-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.5,"{'latitude': 1.28882009326666, 'longitude': 103.827565621655}",[],$,"{'address1': 'Blk 40 Beo Crescent', 'address2': '#01-16', 'address3': '', 'city': 'Singapore', 'zip_code': '160040', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 40 Beo Crescent', '#01-16', 'Singapore 160040', 'Singapore']}",,,3683.534123871845
ysKka7vuEAUEIpcIFs_z0A,the-bedok-marketplace-singapore,The Bedok Marketplace,https://s3-media1.fl.yelpcdn.com/bphoto/lTGPQqst8ur6XZq6B8yuwQ/o.jpg,False,https://www.yelp.com/biz/the-bedok-marketplace-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,3,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.33146553296143, 'longitude': 103.94822602586}",[],$$,"{'address1': '348 Bedok Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '469560', 'country': 'SG', 'state': 'SG', 'display_address': ['348 Bedok Rd', 'Singapore 469560', 'Singapore']}",+6563536990,+65 6353 6990,11202.911230066551
gB6UzJOpq8OWOqfxR24qmQ,joo-chiat-ah-huat-wanton-mee-singapore,Joo Chiat Ah Huat Wanton Mee,https://s3-media2.fl.yelpcdn.com/bphoto/LRMuN-o8nCSxxe4SVdNTww/o.jpg,False,https://www.yelp.com/biz/joo-chiat-ah-huat-wanton-mee-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,5,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.3095451616497, 'longitude': 103.901448124358}",[],$,"{'address1': '271 Onan Road', 'address2': '#01-04', 'address3': 'Dunman Food Centre', 'city': 'Singapore', 'zip_code': '424768', 'country': 'SG', 'state': 'SG', 'display_address': ['271 Onan Road', '#01-04', 'Dunman Food Centre', 'Singapore 424768', 'Singapore']}",,,5857.77833653434
YPoXfXBZ_7amUxBB4wklSw,chuan-kee-satay-singapore,Chuan Kee Satay,https://s3-media3.fl.yelpcdn.com/bphoto/rTZcn2NmZeKxCqRzEyDbxQ/o.jpg,False,https://www.yelp.com/biz/chuan-kee-satay-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,3,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.30817, 'longitude': 103.8857}",[],$,"{'address1': '51 Old Airport Rd', 'address2': '#01-85', 'address3': '', 'city': 'Singapore', 'zip_code': '390051', 'country': 'SG', 'state': 'SG', 'display_address': ['51 Old Airport Rd', '#01-85', 'Singapore 390051', 'Singapore']}",,,4153.670355020716
HsAFjDZ4NHi4GS6aWvdirw,tampines-round-market-and-food-centre-singapore-2,Tampines Round Market & Food Centre,https://s3-media4.fl.yelpcdn.com/bphoto/mOb2-D-SBPSTPgBhZM-M8Q/o.jpg,False,https://www.yelp.com/biz/tampines-round-market-and-food-centre-singapore-2?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,3,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.34562717987389, 'longitude': 103.944667011028}",[],$,"{'address1': '137B Tampines St 11', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '523137', 'country': 'SG', 'state': 'SG', 'display_address': ['137B Tampines St 11', 'Singapore 523137', 'Singapore']}",,,11201.879970112688
w1NJwvYsCz4daOw5iCPCiA,jalan-benaan-kapal-food-centre-singapore,Jalan Benaan Kapal Food Centre,https://s3-media4.fl.yelpcdn.com/bphoto/k7nyirobMNxeJXsrSQA9Hg/o.jpg,False,https://www.yelp.com/biz/jalan-benaan-kapal-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.5,"{'latitude': 1.3012133, 'longitude': 103.8792877}",[],$,"{'address1': '56 Jalan Benaan Kapal', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '399644', 'country': 'SG', 'state': 'SG', 'display_address': ['56 Jalan Benaan Kapal', 'Singapore 399644', 'Singapore']}",,,3664.941180341125
a-U_-Ra-R455o3D67wt7uw,bossi-noodles-singapore-2,Bossi Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/4tmYRA1YDNOnj7v10tp60Q/o.jpg,False,https://www.yelp.com/biz/bossi-noodles-singapore-2?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.36312, 'longitude': 103.8666}",[],$,"{'address1': '49A Serangoon Garden Way', 'address2': '#01-18, Serangoon Gardens Market & Food Centre', 'address3': None, 'city': 'Singapore', 'zip_code': '555945', 'country': 'SG', 'state': 'SG', 'display_address': ['49A Serangoon Garden Way', '#01-18, Serangoon Gardens Market & Food Centre', 'Singapore 555945', 'Singapore']}",,,5826.880372277124
0uWoSUV7zTpJNd6iC_YV6w,ang-mo-kio-628-market-singapore,Ang Mo Kio 628 Market,https://s3-media1.fl.yelpcdn.com/bphoto/do610EzS9KM7LmbmmpvafQ/o.jpg,False,https://www.yelp.com/biz/ang-mo-kio-628-market-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.38097, 'longitude': 103.8406372}",[],$,"{'address1': '628 Ang Mo Kio Ave 4', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '560628', 'country': 'SG', 'state': 'SG', 'display_address': ['628 Ang Mo Kio Ave 4', 'Singapore 560628', 'Singapore']}",,,7490.875336799831
Yy8UzdDLrNo2tTbvGAlu2w,ci-yuan-community-hawker-center-singapore,Ci Yuan Community Hawker Center,https://s3-media4.fl.yelpcdn.com/bphoto/_VxQW2IalCQttS-KMcfS-A/o.jpg,False,https://www.yelp.com/biz/ci-yuan-community-hawker-center-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.37513542932584, 'longitude': 103.882322274148}",[],$,"{'address1': '662 Hougang Ave 9', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '530662', 'country': 'SG', 'state': 'SG', 'display_address': ['662 Hougang Ave 9', 'Singapore 530662', 'Singapore']}",,,7732.23683750112
qLQFPcQHWn5qI2u6IFutyg,haig-road-market-and-food-centre-singapore,Haig Road Market & Food Centre,https://s3-media3.fl.yelpcdn.com/bphoto/bxvRcRV9nOoDzkBkjj30uQ/o.jpg,False,https://www.yelp.com/biz/haig-road-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,3,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.3151462999999999, 'longitude': 103.8954366}",[],$,"{'address1': 'Blk 13 & 14 Haig Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '430013', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 13 & 14 Haig Rd', 'Singapore 430013', 'Singapore']}",,,5168.601511041082
SKp3FGy_yd7FwTUC3y6zGA,gyu-nami-singapore,Gyu Nami,https://s3-media1.fl.yelpcdn.com/bphoto/slQVJbjvxWuTEDJj8smE6w/o.jpg,False,https://www.yelp.com/biz/gyu-nami-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",5.0,"{'latitude': 1.2788518, 'longitude': 103.8455906}",[],,"{'address1': '7 Maxwell Rd', 'address2': '#02-126', 'address3': 'Amoy Food Centre', 'city': 'Singapore', 'zip_code': '069111', 'country': 'SG', 'state': 'SG', 'display_address': ['7 Maxwell Rd', '#02-126', 'Amoy Food Centre', 'Singapore 069111', 'Singapore']}",,,3868.9003717359737
Ee9awh45OiMJkmI4Bkb2rw,old-nyonya-singapore,Old Nyonya,https://s3-media4.fl.yelpcdn.com/bphoto/MPhCVzR3HCy20e-Edj3Lvg/o.jpg,False,https://www.yelp.com/biz/old-nyonya-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",5.0,"{'latitude': 1.28035, 'longitude': 103.84472}",[],,"{'address1': 'Stall 4', 'address2': '1 Kadayanallur St', 'address3': 'Maxwell Food Centre', 'city': 'Singapore', 'zip_code': '069184', 'country': 'SG', 'state': 'SG', 'display_address': ['Stall 4', '1 Kadayanallur St', 'Maxwell Food Centre', 'Singapore 069184', 'Singapore']}",+6596158928,+65 9615 8928,3794.6569466424353
0QBoPC8htjIFTLSkCBYH-w,three-good-guys-singapore-3,Three Good Guys,https://s3-media2.fl.yelpcdn.com/bphoto/GPV8v4a4-J56kQXFetBaXQ/o.jpg,False,https://www.yelp.com/biz/three-good-guys-singapore-3?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",5.0,"{'latitude': 1.303094, 'longitude': 103.863927}",[],,"{'address1': '505 Beach Rd', 'address2': '#01-108', 'address3': None, 'city': 'Singapore', 'zip_code': '199583', 'country': 'SG', 'state': 'SG', 'display_address': ['505 Beach Rd', '#01-108', 'Singapore 199583', 'Singapore']}",,,2067.495039994507
Clo5IpG8FsWgbFabXiK2GQ,wei-xiang-hokkien-prawn-mee-singapore,Wei Xiang Hokkien Prawn Mee,https://s3-media2.fl.yelpcdn.com/bphoto/a6VQ2QwjoEJJ1kElWfqP1A/o.jpg,False,https://www.yelp.com/biz/wei-xiang-hokkien-prawn-mee-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.31108547788582, 'longitude': 103.78868390771}",[],$,"{'address1': '20 Ghim Moh Rd', 'address2': '#01-27, Ghim Moh Road Market and Food Centre', 'address3': '', 'city': 'Singapore', 'zip_code': '271009', 'country': 'SG', 'state': 'SG', 'display_address': ['20 Ghim Moh Rd', '#01-27, Ghim Moh Road Market and Food Centre', 'Singapore 271009', 'Singapore']}",,,6708.382173102442
s8v8QCkPtNSN6gjZkV1Qug,ha-ha-big-prawn-noodle-singapore,Ha Ha Big Prawn Noodle,,False,https://www.yelp.com/biz/ha-ha-big-prawn-noodle-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",5.0,"{'latitude': 1.2887659999999999, 'longitude': 103.827528}",[],$,"{'address1': '38A Beo Crescent', 'address2': '#01-81', 'address3': '', 'city': 'Singapore', 'zip_code': '169982', 'country': 'SG', 'state': 'SG', 'display_address': ['38A Beo Crescent', '#01-81', 'Singapore 169982', 'Singapore']}",+6596274858,+65 9627 4858,3690.8278177943826
wOFi7ld-JlIlcvFMINdN7g,kee-hock-singapore,Kee Hock,https://s3-media3.fl.yelpcdn.com/bphoto/xSin1EXN7XDZ24Bil7r_nw/o.jpg,False,https://www.yelp.com/biz/kee-hock-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.31318, 'longitude': 103.7645299}",[],$,"{'address1': 'Blk 448 Clementi Ave 3', 'address2': 'Clementi Central Hawker Centre and Market', 'address3': None, 'city': 'Singapore', 'zip_code': '120448', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 448 Clementi Ave 3', 'Clementi Central Hawker Centre and Market', 'Singapore 120448', 'Singapore']}",,,9385.554921560686
Js_MbzlnXtZIsKT7jNER4Q,hock-kee-fried-oyster-singapore,Hock Kee Fried Oyster,https://s3-media4.fl.yelpcdn.com/bphoto/JDxxoQyxV5DVInYSzZaYYw/o.jpg,False,https://www.yelp.com/biz/hock-kee-fried-oyster-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",5.0,"{'latitude': 1.36320603119765, 'longitude': 103.866560718778}",[],,"{'address1': '49A Serangoon Garden Way', 'address2': '#01-19', 'address3': 'Serangoon Garden Market & Food Centre', 'city': 'Singapore', 'zip_code': '555945', 'country': 'SG', 'state': 'SG', 'display_address': ['49A Serangoon Garden Way', '#01-19', 'Serangoon Garden Market & Food Centre', 'Singapore 555945', 'Singapore']}",+6591755244,+65 9175 5244,5798.2320951905585
fzmdHsBjkHMNym2HlAMEAg,da-cheng-kway-chap-singapore,Da Cheng Kway Chap,https://s3-media3.fl.yelpcdn.com/bphoto/XrcYoTP3LJO9TezOUiRrfg/o.jpg,False,https://www.yelp.com/biz/da-cheng-kway-chap-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.34177, 'longitude': 103.85158}",[],,"{'address1': '127 Lorong 1 Toa Payoh', 'address2': '02-14', 'address3': '', 'city': 'Singapore', 'zip_code': '310127', 'country': 'SG', 'state': 'SG', 'display_address': ['127 Lorong 1 Toa Payoh', '02-14', 'Singapore 310127', 'Singapore']}",,,2700.3383973569544
TpeiYFFeSqBvBiHEOjPdxg,circuit-road-food-centre-singapore,Circuit Road Food Centre,https://s3-media3.fl.yelpcdn.com/bphoto/wNkVIpSk4LMku_hakhp8Xg/o.jpg,False,https://www.yelp.com/biz/circuit-road-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.32529, 'longitude': 103.88487}",[],$,"{'address1': '79A Circuit Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '371079', 'country': 'SG', 'state': 'SG', 'display_address': ['79A Circuit Rd', 'Singapore 371079', 'Singapore']}",,,4198.340176918108
ecf2YdcIx2BZCoIU4wN1rw,sin-kee-famous-chicken-rice-singapore-2,Sin Kee Famous Chicken Rice,https://s3-media2.fl.yelpcdn.com/bphoto/746IEnVdJ97KuTtn8E44Gg/o.jpg,False,https://www.yelp.com/biz/sin-kee-famous-chicken-rice-singapore-2?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.29324, 'longitude': 103.80288}",[],,"{'address1': '159 Mei Chin Rd', 'address2': '#02-22', 'address3': '', 'city': 'Singapore', 'zip_code': '140159', 'country': 'SG', 'state': 'SG', 'display_address': ['159 Mei Chin Rd', '#02-22', 'Singapore 140159', 'Singapore']}",,,5622.022289424324
kurndne2WB-llMWWZR5nqg,tong-fong-fatt-boneless-chicken-rice-singapore,Tong Fong Fatt Boneless Chicken Rice,https://s3-media2.fl.yelpcdn.com/bphoto/xMjyZHCvPv_DLDIaIrZk7w/o.jpg,False,https://www.yelp.com/biz/tong-fong-fatt-boneless-chicken-rice-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.5,"{'latitude': 1.3203210314912601, 'longitude': 103.934922678566}",[],,"{'address1': '16 Bedok S Rd', 'address2': '#01-53', 'address3': None, 'city': 'Singapore', 'zip_code': '', 'country': 'SG', 'state': 'SG', 'display_address': ['16 Bedok S Rd', '#01-53', 'Singapore', 'Singapore']}",,,9581.652866739083
6fgyQ0tddaeI28PfjhgTTA,rahmath-cheese-prata-singapore,Rahmath Cheese Prata,https://s3-media2.fl.yelpcdn.com/bphoto/BCvKoMUpv_uV-ba4ktetPQ/o.jpg,False,https://www.yelp.com/biz/rahmath-cheese-prata-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.33482609228722, 'longitude': 103.851803477158}",[],$,"{'address1': 'Blk 74 Lorong 4 Toa Payoh', 'address2': '#01-08, Toa Payoh Vista Market', 'address3': '', 'city': 'Singapore', 'zip_code': '310074', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 74 Lorong 4 Toa Payoh', '#01-08, Toa Payoh Vista Market', 'Singapore 310074', 'Singapore']}",,,2323.8723480172057
KG3tFxrWSAnIRJIEDtDbbw,oishii-corner-singapore,Oishii Corner,https://s3-media3.fl.yelpcdn.com/bphoto/9gzkrYlg0Gqmb8XqcZTw8Q/o.jpg,False,https://www.yelp.com/biz/oishii-corner-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.33524, 'longitude': 103.85703}",[],,"{'address1': '22A Lor 7 Toa Payoh', 'address2': '#01-161', 'address3': 'Kim Keat Palm Market & Food Centre', 'city': 'Singapore', 'zip_code': '311022', 'country': 'SG', 'state': 'SG', 'display_address': ['22A Lor 7 Toa Payoh', '#01-161', 'Kim Keat Palm Market & Food Centre', 'Singapore 311022', 'Singapore']}",,,2543.964418573868
obbmApmqh0UqGiYOMId4Bg,tan-coffee-stall-singapore,Tan Coffee Stall,https://s3-media2.fl.yelpcdn.com/bphoto/xGyyd7X_SmI1s_Z5Epeb4Q/o.jpg,False,https://www.yelp.com/biz/tan-coffee-stall-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.33524, 'longitude': 103.85703}",[],,"{'address1': '22 Lorong 7 Toa Payoh', 'address2': None, 'address3': '', 'city': 'Singapore', 'zip_code': '310022', 'country': 'SG', 'state': 'SG', 'display_address': ['22 Lorong 7 Toa Payoh', 'Singapore 310022', 'Singapore']}",,,2512.9392566013794
afbBplNKClkzdR4SOWBENA,farrer-park-niang-dou-fu-singapore,Farrer Park Niang Dou Fu,https://s3-media3.fl.yelpcdn.com/bphoto/DD_614qwz7VDUuHyHx-0uA/o.jpg,False,https://www.yelp.com/biz/farrer-park-niang-dou-fu-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 1.31619355373944, 'longitude': 103.850406515642}",[],$,"{'address1': 'Blk 41A, Cambridge Rd', 'address2': '#01-17, Pek Kio Food Center', 'address3': '', 'city': 'Singapore', 'zip_code': '211041', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 41A, Cambridge Rd', '#01-17, Pek Kio Food Center', 'Singapore 211041', 'Singapore']}",,,281.33818287265575
aCoKIvxWTVmtCT4PtUjD6A,toa-payoh-hawker-centre-singapore-2,Toa Payoh Hawker Centre,https://s3-media3.fl.yelpcdn.com/bphoto/PKXMwhj_MgtzFzaaQTLaoA/o.jpg,False,https://www.yelp.com/biz/toa-payoh-hawker-centre-singapore-2?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.3359699, 'longitude': 103.8530114}",[],$,"{'address1': 'Blk 75 Lorong 5 Toa Payoh', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '310075', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 75 Lorong 5 Toa Payoh', 'Singapore 310075', 'Singapore']}",,,2470.8877816122804
