id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Hk5bCGZirv5doQ04JPBqFA,blk-93-lorong-4-toa-payoh-market-and-food-centre-singapore,Blk 93 Lorong 4 Toa Payoh Market & Food Centre,https://s3-media3.fl.yelpcdn.com/bphoto/YbKJmLOvIB8yqTifMlivNw/o.jpg,False,https://www.yelp.com/biz/blk-93-lorong-4-toa-payoh-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.3384799, 'longitude': 103.84949}",[],$,"{'address1': '93 Lor 4 Toa Payoh', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '310093', 'country': 'SG', 'state': 'SG', 'display_address': ['93 Lor 4 Toa Payoh', 'Singapore 310093', 'Singapore']}",,,2733.4085550515088
AoKrElXyMf3dTJsZcazFcA,beo-crescent-market-and-food-centre-singapore,Beo Crescent Market and Food Centre,https://s3-media2.fl.yelpcdn.com/bphoto/aKnUxT9tqofMoLT7wbDulA/o.jpg,False,https://www.yelp.com/biz/beo-crescent-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.28871, 'longitude': 103.82737}",[],,"{'address1': '38a Beo Cres', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '169982', 'country': 'SG', 'state': 'SG', 'display_address': ['38a Beo Cres', 'Singapore 169982', 'Singapore']}",,,3688.4179143698457
0MoxLX8cykJw27UqUwFp0g,whampoa-drive-market-and-food-centre-singapore,Whampoa Drive Market And Food Centre,https://s3-media3.fl.yelpcdn.com/bphoto/hq1CIKCfnDf00EistGjWtQ/o.jpg,False,https://www.yelp.com/biz/whampoa-drive-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.323071, 'longitude': 103.854966}",[],,"{'address1': '90/91/92 Whampoa Dr', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '320090', 'country': 'SG', 'state': 'SG', 'display_address': ['90/91/92 Whampoa Dr', 'Singapore 320090', 'Singapore']}",,,1198.7191784787256
Sq64ZATOq0vl4sOj6Z3CsA,chao-zhou-fisball-noodles-singapore,Chao Zhou Fisball Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/Yf4L-VDEfdlU9BBxPObUQw/o.jpg,False,https://www.yelp.com/biz/chao-zhou-fisball-noodles-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.3055727762967, 'longitude': 103.83145146367}",[],,"{'address1': '350 Orchard Road', 'address2': '#B1-02, Inside Food Republic @ Shaw House', 'address3': '', 'city': 'Singapore', 'zip_code': '238868', 'country': 'SG', 'state': 'SG', 'display_address': ['350 Orchard Road', '#B1-02, Inside Food Republic @ Shaw House', 'Singapore 238868', 'Singapore']}",,,2165.428856852572
_-TM4wJxZBQW2P_6aPGhWw,tai-hwa-pork-noodles-singapore-2,Tai Hwa Pork Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/erj7wA5EqtMQwCyqB4w_ag/o.jpg,False,https://www.yelp.com/biz/tai-hwa-pork-noodles-singapore-2?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.3219958543777501, 'longitude': 103.820533752441}",[],,"{'address1': 'Food Opera', 'address2': 'ION Orchard Basement 4', 'address3': '', 'city': 'Singapore', 'zip_code': '039594', 'country': 'SG', 'state': 'SG', 'display_address': ['Food Opera', 'ION Orchard Basement 4', 'Singapore 039594', 'Singapore']}",,,2251.327874621012
2hhzVnIY6_IG708ETvlktA,kovan-hougang-market-and-food-centre-singapore,Kovan Hougang Market & Food Centre,https://s3-media1.fl.yelpcdn.com/bphoto/0-SyFNZHehe9J6gBu_hMXA/o.jpg,False,https://www.yelp.com/biz/kovan-hougang-market-and-food-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.359054, 'longitude': 103.886255}",[],$,"{'address1': '209 Hougang St 21', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '530209', 'country': 'SG', 'state': 'SG', 'display_address': ['209 Hougang St 21', 'Singapore 530209', 'Singapore']}",,,6492.800575056875
6McL8aj_nlQe1yfZoQIYmw,fu-ji-fu-zhao-fishball-wanton-noodle-singapore,Fu Ji Fu Zhao Fishball Wanton Noodle,https://s3-media4.fl.yelpcdn.com/bphoto/HVrgq8U4fi_sfO1zrkhiRA/o.jpg,False,https://www.yelp.com/biz/fu-ji-fu-zhao-fishball-wanton-noodle-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.0,"{'latitude': 1.2804861259493001, 'longitude': 103.84485108482}",[],,"{'address1': '1 Kadayanallur Street', 'address2': '#01-08, Maxwell Food Centre', 'address3': None, 'city': 'Singapore', 'zip_code': '069184', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Kadayanallur Street', '#01-08, Maxwell Food Centre', 'Singapore 069184', 'Singapore']}",,,3767.8488409462284
pyt99lwdAzhkYNF2D5Kv8w,commonwealth-crescent-market-singapore,Commonwealth Crescent Market,https://s3-media2.fl.yelpcdn.com/bphoto/UIhb2ZTRJz_38oInGx4D4w/o.jpg,False,https://www.yelp.com/biz/commonwealth-crescent-market-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.30714, 'longitude': 103.80044}",[],$,"{'address1': '31 Commonwealth Cres', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '149644', 'country': 'SG', 'state': 'SG', 'display_address': ['31 Commonwealth Cres', 'Singapore 149644', 'Singapore']}",+6591394102,+65 9139 4102,5460.936156553436
0UZ9gjV_MkXB8KhJYNQv5Q,kueh-ho-jiak-singapore,Kueh Ho Jiak,https://s3-media2.fl.yelpcdn.com/bphoto/5Ima-ijwmuXn6rSi3nU78Q/o.jpg,False,https://www.yelp.com/biz/kueh-ho-jiak-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.2767300000000001, 'longitude': 103.84283}",[],,"{'address1': '6 Tanjong Pagar Plaza', 'address2': '#02-20', 'address3': 'Tanjong Pagar Food Center and Market', 'city': 'Singapore', 'zip_code': '081006', 'country': 'SG', 'state': 'SG', 'display_address': ['6 Tanjong Pagar Plaza', '#02-20', 'Tanjong Pagar Food Center and Market', 'Singapore 081006', 'Singapore']}",+6590284359,+65 9028 4359,4210.928773979346
GHarnF1eR_2jZQEZMBZv8Q,the-iron-plate-singapore,The Iron Plate,https://s3-media3.fl.yelpcdn.com/bphoto/eH9HQ1NpvJ3wWtxmthllYA/o.jpg,False,https://www.yelp.com/biz/the-iron-plate-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.2666399, 'longitude': 103.8191528}",[],,"{'address1': '2 Seah IM Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '099114', 'country': 'SG', 'state': 'SG', 'display_address': ['2 Seah IM Rd', 'Singapore 099114', 'Singapore']}",,,6238.975921933998
ULf9KXLGvKa4aOZ_1pTRYg,our-tampines-hub-hawker-centre-singapore,Our Tampines Hub Hawker Centre,https://s3-media4.fl.yelpcdn.com/bphoto/8Um0RVDccjQUuRNdrX1VkQ/o.jpg,False,https://www.yelp.com/biz/our-tampines-hub-hawker-centre-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.35368, 'longitude': 103.939632}",[],,"{'address1': '495 Tampines Avenue 5', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '529649', 'country': 'SG', 'state': 'SG', 'display_address': ['495 Tampines Avenue 5', 'Singapore 529649', 'Singapore']}",,,10998.174315116574
cgUWWC1Dbo7Gu8VNZHQzXw,fried-carrot-cake-singapore,Fried Carrot Cake,https://s3-media3.fl.yelpcdn.com/bphoto/3QXI0eXMH48cuiP0NoCGRA/o.jpg,False,https://www.yelp.com/biz/fried-carrot-cake-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.31318, 'longitude': 103.7645299}",[],$,"{'address1': 'Blk 448, Clemnenti Ave 3', 'address2': '#01-45', 'address3': 'Clementi Hawker Centre and Market', 'city': 'Singapore', 'zip_code': '120448', 'country': 'SG', 'state': 'SG', 'display_address': ['Blk 448, Clemnenti Ave 3', '#01-45', 'Clementi Hawker Centre and Market', 'Singapore 120448', 'Singapore']}",,,9389.843193176426
3JsfMs-F2Us_gNMwiUk-XA,the-flaming-singapore,The Flaming,,False,https://www.yelp.com/biz/the-flaming-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",3.0,"{'latitude': 1.31181, 'longitude': 103.75973}",[],,"{'address1': 'blk 503 West Coast Drive', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '120503', 'country': 'SG', 'state': 'SG', 'display_address': ['blk 503 West Coast Drive', 'Singapore 120503', 'Singapore']}",,,9915.88448810582
Wf-v3RLcWN3vMZrSlPIvEQ,tiong-bahru-yong-tau-hu-singapore,Tiong Bahru Yong Tau Hu,https://s3-media1.fl.yelpcdn.com/bphoto/4J_7rwVe8MTtuQVXYtYaTg/o.jpg,False,https://www.yelp.com/biz/tiong-bahru-yong-tau-hu-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",1.5,"{'latitude': 1.30204444440572, 'longitude': 103.876804175287}",[],,"{'address1': '5 Stadium Walk', 'address2': '#01-29', 'address3': '', 'city': 'Singapore', 'zip_code': '397693', 'country': 'SG', 'state': 'SG', 'display_address': ['5 Stadium Walk', '#01-29', 'Singapore 397693', 'Singapore']}",+6562416140,+65 6241 6140,3374.7959855096155
-Rj26kcrzdqHcesHfzcG-A,majestic-peking-duck-singapore,Majestic Peking Duck,,False,https://www.yelp.com/biz/majestic-peking-duck-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",2.0,"{'latitude': 1.28986, 'longitude': 103.85592}",[],,"{'address1': 'Makansutra Gluttons Bay', 'address2': '8 Raffles Avenue', 'address3': None, 'city': 'Singapore', 'zip_code': '039802', 'country': 'SG', 'state': 'SG', 'display_address': ['Makansutra Gluttons Bay', '8 Raffles Avenue', 'Singapore 039802', 'Singapore']}",+6565114718,+65 6511 4718,2823.6042219386813
9dTlDmuIpY5aEKSseBjNkw,don-档-singapore,Don.档,https://s3-media2.fl.yelpcdn.com/bphoto/fDh7vggewN1ces6pEQwJhA/o.jpg,False,https://www.yelp.com/biz/don-%E6%A1%A3-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,2,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 1.31237, 'longitude': 103.86028}",[],,"{'address1': '30 Foch Rd', 'address2': '#01-02', 'address3': None, 'city': 'Singapore', 'zip_code': '209276', 'country': 'SG', 'state': 'SG', 'display_address': ['30 Foch Rd', '#01-02', 'Singapore 209276', 'Singapore']}",+6591192619,+65 9119 2619,1280.6203194776729
o5LGFwmOj2KifLf64UwWzA,ah-cheng-bak-kut-teh-singapore,Ah Cheng Bak Kut Teh,https://s3-media1.fl.yelpcdn.com/bphoto/QXkfuWx-K4_d75_BJw4XNQ/o.jpg,False,https://www.yelp.com/biz/ah-cheng-bak-kut-teh-singapore?adjust_creative=c4GcTek151L4GUCF32G4Xg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=c4GcTek151L4GUCF32G4Xg,1,"[{'alias': 'hawkercentre', 'title': 'Hawker Centre'}]",4.0,"{'latitude': 1.37095324800713, 'longitude': 103.89374751297}",[],$,"{'address1': '806 Hougang Central', 'address2': '#01-158', 'address3': None, 'city': 'Singapore', 'zip_code': '530806', 'country': 'SG', 'state': 'SG', 'display_address': ['806 Hougang Central', '#01-158', 'Singapore 530806', 'Singapore']}",,,8045.463491606626
